year,month,county,subcounty,rainfall,temp,ndvi,moisture
2017,10,Kitui,Kitui West,69.43409924053746,40.9687526223281,0.2843635822418779,52.44953223337304
2017,10,Kisii,Kitutu Chache North,169.0347749534315,27.405529197080337,0.7577097627737229,91.22718978102192
2017,10,Kisii,Kitutu Chache South,170.6804896812202,26.857725856697865,0.7527825545171342,88.00872274143306
2017,10,Nyamira,Kitutu Masaba,167.61744653032375,26.86659188034192,0.7613375,93.53966346153845
2017,10,Bomet,Konoin,187.90606934741297,23.97271925643472,0.8411363798856054,127.20198999046703
2017,10,Nakuru,Kuresoi North,129.13841339354425,22.987372462037236,0.7187160723426039,128.93642723084804
2017,10,Nakuru,Kuresoi South,146.9363430806171,23.30599481193258,0.7718838132295722,133.25904669260703
2017,10,Migori,Kuria East,92.21572576596483,32.85435230352306,0.6680275203252033,77.4491056910569
2017,10,Migori,Kuria West,105.75194903489395,34.36412552891399,0.6466587094499295,74.9703808180536
2017,10,Trans Nzoia,Kwanza,218.5526863564259,28.322642370983047,0.599277384337038,156.2790385112432
2017,10,Mandera,Lafey,32.21146258239884,39.767891018330516,0.24910166337514975,8.155956718867346
2017,10,Garissa,Lagdera,20.200786637444224,44.30956511488037,0.16945822735474567,1.348012991699748
2017,10,Laikipia,Laikipia East,122.46927705040235,30.651225115775564,0.5974484693570694,54.1690984543213
2017,10,Laikipia,Laikipia North,119.71271827404769,34.43690137348447,0.42604434066708285,68.35944564101526
2017,10,Laikipia,Laikipia West,127.19290303141945,36.45619342129378,0.422782112424409,71.53124656404617
2017,10,Marsabit,Laisamis,53.72514587895906,43.01806938426151,0.18217746664325823,1.3551199646926662
2017,10,Lamu,Lamu East,36.3978120825186,31.765283530005984,0.659027901019988,21.042960634226354
2017,10,Lamu,Lamu West,45.336804572957156,35.668471599703004,0.4855935595215799,19.15251448620487
2017,10,Nairobi,Langata,62.45455918918577,35.78463815789476,0.42703684210526316,41.19714912280702
2017,10,Kiambu,Lari,113.73365097663275,23.826846744168407,0.6763971734670619,108.78039662639617
2017,10,Mombasa,Likoni,81.21518318449499,34.3743401759531,0.4078508571428573,61.242424242424256
2017,10,Kakamega,Likuyani,149.1788120369523,29.127168409883307,0.6374430650295589,142.062346521146
2017,10,Kiambu,Limuru,86.07560743880246,30.856637480238383,0.5028381612550165,103.27468077344035
2017,10,Turkana,Loima,52.0910348414219,39.87613820000935,0.2885598599148699,7.519747806798417
2017,10,Vihiga,Luanda,172.59574159558449,29.3387232219366,0.6898724935732647,99.65552699228792
2017,10,Kakamega,Lugari,172.21703902351433,28.392029909986558,0.6878692536678715,132.1076121624495
2017,10,Kwale,Lunga Lunga,103.8952582265243,36.799027269993566,0.5139131701520915,58.52532144043271
2017,10,Kakamega,Lurambi,168.09941378581573,28.153799283154143,0.6942411997736275,113.36740237691004
2017,10,Tharaka-Nithi,Maara,219.65550255004487,28.1739917263882,0.6564386645691316,175.89166229680131
2017,10,Machakos,Machakos Town,43.66546191596932,36.75867723370133,0.3449066515709029,17.534106991225595
2017,10,Kilifi,Magarini,33.750208902964886,39.06018441255797,0.3776129187478021,10.349039285965286
2017,10,Nairobi,Makadara,50.716706085205075,37.09000000000003,0.3178666666666667,58.97333333333333
2017,10,Makueni,Makueni,38.76009648968392,43.1255374045244,0.27518664071921944,11.19403025983993
2017,10,Kakamega,Malava,185.06480251941474,27.05646325609852,0.6778373250745584,121.35489791236523
2017,10,Kilifi,Malindi,70.74675209008626,35.90385390907365,0.5091174387947272,16.19712135465663
2017,10,Mandera,Mandera East,33.70170875424294,42.430918392596475,0.22157391062281948,8.367671293890579
2017,10,Mandera,Mandera North,45.59439698614272,38.011178029680764,0.2801208963603408,8.99312170160889
2017,10,Mandera,Mandera South,37.539147972202045,41.06385354877061,0.27127184271788174,9.743754546777254
2017,10,Mandera,Mandera West,57.68801503943779,37.68136655207638,0.28294970099907857,9.809378331014807
2017,10,Embu,Manyatta,158.8788503793105,27.243480507280456,0.6858879755753879,200.36228276186011
2017,10,Murang'a,Maragwa,95.08292194403748,34.67298654633578,0.4437008272750063,103.16437703685135
2017,10,Elgeyo-Marakwet,Marakwet East,296.399250360952,22.579857904085276,0.6700747526008627,81.64332656686119
2017,10,Elgeyo-Marakwet,Marakwet West,276.0609339095249,22.21387752442999,0.6537977980456026,115.83940065146578
2017,10,Machakos,Masinga,73.61520125235626,38.777664478091936,0.3561927095254121,46.212816561704386
2017,10,Busia,Matayos,169.37554229098913,29.880371886728117,0.7057828556806551,90.84462640736949
2017,10,Nairobi,Mathare,49.778324127197266,37.14333333333337,0.3416,59.800000000000004
2017,10,Murang'a,Mathioya,136.22909548922718,24.899045955388367,0.6917410104810533,112.81193227626983
2017,10,Nyeri,Mathira,163.0875860321484,25.632403636590116,0.7237864748739027,141.08339249019244
2017,10,Kwale,Matuga,92.5403984385065,33.00084507042256,0.5524583819849875,81.87108072048034
2017,10,Kakamega,Matungu,168.77330816277416,29.03776081424939,0.671916030534351,109.48201865988126
2017,10,Machakos,Matungulu,59.71375711935538,38.28177425044094,0.38745853615520287,36.967777777777776
2017,10,Machakos,Mavoko,41.3204819649471,38.79932321454761,0.3297601297844259,12.429773427188739
2017,10,Makueni,Mbooni,65.53451630460152,36.492157935887434,0.35297943706020335,25.52117725901932
2017,10,Baringo,Mogotio,141.90742931757424,32.24548674063869,0.5684160055116397,83.28754079338603
2017,10,Uasin Gishu,Moiben,165.77616360042336,26.64337127679761,0.5937252561183837,129.52149971542403
2017,10,Nakuru,Molo,135.01090588084665,22.782084518729288,0.7140062944523471,124.33261024182076
2017,10,Nandi,Mosop,190.40898451680056,25.24623671822464,0.6999760457296573,124.44142568930735
2017,10,Marsabit,Moyale,71.04993945755886,42.97394853539539,0.26794145919146517,8.748980996526253
2017,10,Kwale,Msambweni,110.30248839381858,31.99560901107295,0.6248092482269504,82.51248234961878
2017,10,Bungoma,Mt. Elgon,235.9707442111787,21.663240955391668,0.6977016649104322,137.0003898840885
2017,10,Kisumu,Muhoroni,130.6122538253214,31.852760808827025,0.6649729507032246,108.18688734195194
2017,10,Nyeri,Mukurweni,109.06060541205676,29.37734452122413,0.5971368213228035,133.69417571569596
2017,10,Kakamega,Mumias East,169.72688604128223,28.527048720644988,0.6666373291272346,110.95509989484752
2017,10,Kakamega,Mumias West,167.45325000760644,28.65222088594912,0.6909945279615154,102.52880336740833
2017,10,Mombasa,Mvita,82.55414874553679,34.312666666666715,0.34380125,66.83
2017,10,Machakos,Mwala,54.46718379312475,37.12901557267794,0.35852060860236024,23.58842290061445
2017,10,Taita Taveta,Mwatate,32.430750871052425,41.683948013902274,0.2882969916014457,8.484869601393692
2017,10,Kirinyaga,Mwea,111.41499704927396,35.09597920139719,0.5208920933555611,150.4933793760419
2017,10,Kitui,Mwingi East,69.66637689537409,40.58336951827861,0.31399251060978317,8.084811257538531
2017,10,Kitui,Mwingi North,85.02035010072889,40.84663206266321,0.3243450328081246,13.572048041775457
2017,10,Kitui,Mwingi West,62.87669622683219,41.41870007146829,0.3317078059239259,31.40290637655841
2017,10,Nakuru,Naivasha,70.555569378155,33.02983485587255,0.43049068322981365,51.684716695622924
2017,10,Nakuru,Nakuru Town East,103.56886327500979,30.035441233140688,0.3571849737914968,57.98046242774566
2017,10,Nakuru,Nakuru Town West,85.33099024797446,29.61547675334912,0.5087087470449173,69.50945626477544
2017,10,Busia,Nambale,176.43921811375728,30.649598183088774,0.6714286163522012,104.80429769392035
2017,10,Nandi,Nandi Hills,194.0903572468063,24.28619917653117,0.7963559958826557,131.58090581574885
2017,10,Narok,Narok East,54.534695833450165,37.07560999637066,0.3826869342043865,28.06324467257739
2017,10,Narok,Narok North,115.47397924742131,27.201896301262725,0.6619832569747083,91.82788021007927
2017,10,Narok,Narok South,63.81237072452831,32.329215359626865,0.46301434759068794,33.06297530298614
2017,10,Narok,Narok West,52.443765329277966,34.58037532355482,0.4520770581679611,22.76496261144665
2017,10,Kakamega,Navakholo,179.5624673204028,28.39028039642256,0.6725712110224802,116.92784626540971
2017,10,Nyandarua,Ndaragwa,161.56611014157713,24.704577404556435,0.7163801142990438,63.98640074644273
2017,10,Homa Bay,Ndhiwa,140.5900361710068,32.3330411634853,0.7116379950655761,85.21850409037789
2017,10,Kirinyaga,Ndia,116.40463164744988,32.243848679187714,0.5700421209344938,154.15639028859377
2017,10,Tharaka-Nithi,Nithi,168.04477058328462,33.16039985393466,0.5745334124520725,135.49377396384884
2017,10,Nakuru,Njoro,119.872902202167,24.774517504584058,0.7110769220928744,110.09745426634258
2017,10,Marsabit,North Horr,75.22421266219574,40.77766561810502,0.1862481207537242,1.6361244481836645
2017,10,Meru,North Imenti,234.94152417148996,35.33028324263991,0.5252360192549184,160.33520301381338
2017,10,Nyamira,North Mugirango,155.5094800760427,27.359061679790074,0.7471804133858269,99.98287401574804
2017,10,Kisumu,Nyakach,137.64166492714395,32.76400064945611,0.5578021591765002,85.48716512420849
2017,10,Mombasa,Nyali,86.46581735416335,33.94904761904765,0.37133571428571427,66.46904761904761
2017,10,Kisumu,Nyando,124.53537492182117,30.876693810285527,0.4947143626570914,62.1240948087829
2017,10,Kisii,Nyaribari Chache,171.48598208546215,27.081755634638224,0.7623430604982208,90.43096085409256
2017,10,Kisii,Nyaribari Masaba,137.928250983532,28.354415345738595,0.7364314266023434,92.92811853893865
2017,10,Migori,Nyatike,90.53654026886078,31.67931827687162,0.2714596403426923,50.79586731493097
2017,10,Nyeri,Nyeri Town,111.59850065629784,29.625892541534135,0.6113407211028632,109.09448568398727
2017,10,Nyandarua,Ol Jorok,157.62733356049782,23.401629581623123,0.720393756750918,77.96578094620871
2017,10,Nyandarua,Ol Kalou,145.62813471347013,25.26969829297344,0.7247749900754269,78.70134974196108
2017,10,Nyeri,Othaya,161.25849932184366,21.285981035740367,0.7486535010940921,103.19850474106495
2017,10,West Pokot,Pokot South,221.2963905560946,25.948308554351915,0.6200684187016081,117.913526390233
2017,10,Kilifi,Rabai,119.89289690057002,33.75806371474503,0.5049663743971942,83.4074090311267
2017,10,Homa Bay,Rangwe,124.10610622749931,32.640818965517276,0.5814409164420486,83.18247126436783
2017,10,Siaya,Rarieda,112.61990611064024,31.647454669859773,0.5140120042587172,60.84584892820689
2017,10,Nakuru,Rongai,113.19799510097236,30.50027078256164,0.5925734057676689,103.98981519090174
2017,10,Migori,Rongo,146.19245792281407,30.070726513569966,0.695977828810021,76.9900626304802
2017,10,Nairobi,Roysambu,57.907843187281394,33.88956907477824,0.42560646387832707,35.02395437262358
2017,10,Nairobi,Ruaraka,55.557695388793945,34.28875968992251,0.4068813953488372,30.569767441860463
2017,10,Kiambu,Ruiru,49.4373593810917,36.57658679821475,0.3935642706131079,15.565045806906276
2017,10,Embu,Runyenjes,179.43766057282727,25.9056599371916,0.7328706325706595,200.34053835800808
2017,10,Vihiga,Sabatia,179.6102435691625,27.510434630213833,0.7394583596214511,112.78149316508939
2017,10,Trans Nzoia,Saboti,217.33865638064873,26.809876755517365,0.6841742619661794,153.0941530524506
2017,10,Marsabit,Saku,137.4720204994411,43.12278293354976,0.2320718697702724,2.543065064151326
2017,10,Samburu,Samburu East,96.5772890843099,39.52481140437424,0.30653448936829936,7.9968626382403
2017,10,Samburu,Samburu North,103.4747322612884,35.20885668314619,0.38511019180583045,7.623425392410088
2017,10,Samburu,Samburu West,159.4017128966451,29.945333418588497,0.5646863549170893,48.863608849482084
2017,10,Kisumu,Seme,140.6253576659103,29.388992805755425,0.5147496271439225,82.4261305241521
2017,10,Kakamega,Shinyalu,185.85374067958244,25.727337513061684,0.7696154858934171,121.612539184953
2017,10,Embu,Siakago,123.45423821953159,36.64218149253734,0.4735118089552238,78.02794029850747
2017,10,West Pokot,Sigor,143.66420678715855,31.9888499108397,0.5937451308999665,31.139080623017563
2017,10,Kericho,Sigowet/Soin,161.70564411218015,29.91354041138585,0.7016195927695823,116.70872636609182
2017,10,Bungoma,Sirisia,214.92329704627994,31.043429333333364,0.6668987200000001,126.62008000000003
2017,10,Bomet,Sotik,129.15332001506218,28.91389285714289,0.7364407366071427,109.72609374999999
2017,10,Meru,South Imenti,240.70578601390855,25.78748011253399,0.6717283760186266,181.8989959254948
2017,10,Kisii,South Mugirango,149.44979484681915,28.882262210796966,0.7190829048843189,77.57615681233936
2017,10,Uasin Gishu,Soy,153.7762936862191,27.340725315407507,0.6139946806956014,136.79574747917584
2017,10,Nairobi,Starehe,54.511510229729986,35.971038961038985,0.3302493506493507,64.84675324675325
2017,10,Homa Bay,Suba North,105.83775270119295,28.426987185757614,0.2627317121300057,56.29612638168832
2017,10,Homa Bay,Suba South,110.40214227678986,27.915089425533694,0.29262493551160795,76.60019780763207
2017,10,Nakuru,Subukia,149.86115485641105,25.80355194170445,0.6902459610770462,85.67152759264194
2017,10,Migori,Suna East,106.82679595697655,31.622358399113736,0.6748771499792275,71.81877856252596
2017,10,Migori,Suna West,97.34078696426091,36.26977699530519,0.6293988849765257,81.16185446009389
2017,10,Wajir,Tarbaj,44.268389159197206,42.07780144667864,0.23337415762492505,7.906154190722675
2017,10,Taita Taveta,Taveta,18.575670497906952,43.073683138908216,0.2507846253384775,9.197659712075117
2017,10,Busia,Teso North,194.60713385189632,31.841291165708345,0.6582181390486148,121.19811813904862
2017,10,Busia,Teso South,176.20294816366172,30.666642746587897,0.6573721401435204,101.20050654284508
2017,10,Nyeri,Tetu,157.35965223824732,23.117234839234886,0.7315536996336995,102.21863247863251
2017,10,Tharaka-Nithi,Tharaka,105.30621211326108,41.45352622943554,0.36487737129173875,18.200891313023813
2017,10,Kiambu,Thika Town,68.35613325229788,35.686838999055745,0.43712241501416443,51.04798158640229
2017,10,Baringo,Tiaty,101.86723060156078,34.12292346070985,0.5602371097032041,17.962065993876855
2017,10,Meru,Tigania East,220.35067149141702,36.93200350126438,0.46685014588601437,94.7708130713869
2017,10,Meru,Tigania West,253.8344089176296,38.771250727166986,0.41478749272833054,153.20468295520655
2017,10,Nandi,Tinderet,165.3456194982842,27.897054549519364,0.7476325788061703,133.141046277666
2017,10,Bungoma,Tongaren,172.74611848005284,28.878001368925425,0.6650951488706367,143.01809548254624
2017,10,Uasin Gishu,Turbo,159.49452227449032,27.27294479259926,0.6506256938227396,129.05921217547007
2017,10,Turkana,Turkana Central,39.34660150055628,45.0236561748031,0.1333009972317107,0.5761020814269334
2017,10,Turkana,Turkana East,14.6115615057782,42.0276202657323,0.30007483821182407,2.4507849321068753
2017,10,Turkana,Turkana North,59.693811402341204,37.81164682615393,0.3345928490985326,17.40794483350007
2017,10,Turkana,Turkana South,23.055717773761696,42.23858445790392,0.2644149678567631,3.0060686962065675
2017,10,Turkana,Turkana West,46.40389777382953,38.35960779904502,0.3953136753210684,15.536051556072842
2017,10,Siaya,Ugenya,169.47729380547054,30.720025839793312,0.6948947212993724,90.37312661498709
2017,10,Siaya,Ugunja,163.5408074142493,29.72658851512065,0.6866862385321103,93.66386340468908
2017,10,Migori,Uriri,123.32841127942369,31.336858638743482,0.6686408900523559,73.5071989528796
2017,10,Vihiga,Vihiga,172.1445816704801,28.779134438305718,0.6921068139963167,104.9878453038674
2017,10,Taita Taveta,Voi,29.69976491532694,42.611853497602205,0.2604933105990148,7.825523291194474
2017,10,Wajir,Wajir East,48.61661170096315,41.24964021710298,0.2206005311028449,5.768082224181306
2017,10,Wajir,Wajir North,45.1652775903718,41.95832468178689,0.2407850192886765,8.898400146228377
2017,10,Wajir,Wajir South,47.7330381303979,44.01487325650181,0.1908322871022835,0.9562515166916201
2017,10,Wajir,Wajir West,22.564798506791526,44.422928854055385,0.16474024628827244,1.6961964545050836
2017,10,Bungoma,Webuye East,177.00409831145257,29.857260475889696,0.6896053695514847,130.43291219204042
2017,10,Bungoma,Webuye West,202.7316617728803,29.731771942275884,0.6637502484031229,125.55631653655081
2017,10,Nyamira,West Mugirango,171.5195021557337,26.775303910181986,0.7601872241579558,95.68246225319398
2017,10,Nairobi,Westlands,72.68737576426837,31.470000000000024,0.5124895800933126,72.23732503888026
2017,10,Taita Taveta,Wundanyi,19.227415112482017,40.5148550197884,0.3144432396413859,12.623116064938209
2017,10,Machakos,Yatta,54.19472525708172,38.79886034941573,0.3635980562304756,32.24479347448803
2017,11,Uasin Gishu,Ainabkoi,116.96118463621927,23.888848490427133,0.6486006903534614,124.05738217967608
2017,11,Kericho,Ainamoi,144.558852165059,27.12817038102088,0.7389793853342919,123.38274622573687
2017,11,Nandi,Aldai,179.8870725381902,25.735676238491916,0.7495323542306007,130.46975010960108
2017,11,Siaya,Alego Usonga,138.28809298353247,29.419841561040727,0.6765994329553036,64.61524349566378
2017,11,Migori,Awendo,130.82752734889868,28.95254952627049,0.6694618001722655,71.41623600344533
2017,11,Nakuru,Bahati,151.37920581166446,24.928561695685122,0.6472655185465559,88.44034822104469
2017,11,Garissa,Balambala,106.68808410189968,38.543372428065744,0.24765863434980456,76.09063023868448
2017,11,Mandera,Banissa,91.04820023160991,30.76259533685869,0.522877429467085,9.61160824546404
2017,11,Baringo,Baringo Central,124.43385876289996,26.526076768438283,0.6372915127528584,82.574582233949
2017,11,Baringo,Baringo North,72.65594259932591,29.67324564597367,0.5938359798323412,36.14065780690575
2017,11,Baringo,Baringo South,89.88491145647671,29.78482398819565,0.6110512425826921,30.94029300168634
2017,11,Kericho,Belgut,157.78684217011616,24.70584516847678,0.8029655806182122,120.31874129768867
2017,11,Kisii,Bobasi,138.40191955059723,26.315738719068445,0.7299973799126637,85.59847161572053
2017,11,Kisii,Bomachoge Borabu,135.08936118899362,26.373277537797023,0.728725593952484,81.20669546436287
2017,11,Kisii,Bomachoge Chache,140.2246767346047,26.480527747551722,0.7341720892274212,80.99912948857455
2017,11,Bomet,Bomet Central,126.41619213409693,26.622595927956176,0.7400833985904464,125.83054032889586
2017,11,Bomet,Bomet East,117.06561407899729,27.87346830451928,0.6636393236275402,108.51543827722173
2017,11,Kisii,Bonchari,170.35670634200784,27.583867313915885,0.7293944983818771,84.396548004315
2017,11,Siaya,Bondo,111.11988001023586,27.48164596885475,0.34980969226344555,22.660509888954596
2017,11,Nyamira,Borabu,117.2983405144941,26.853740036787276,0.731969083384427,99.85242182709995
2017,11,Busia,Budalangi,125.15475367732412,27.569593628088455,0.4493261393229167,36.88589076723017
2017,11,Bungoma,Bumula,157.53506524920238,28.74426267281108,0.6646053944158308,118.09097316345894
2017,11,Tana River,Bura,85.88471633218107,37.86219410947206,0.26999299615805283,71.49434785047248
2017,11,Kericho,Buret,129.754233397041,26.791306358381526,0.774368689788054,109.01302504816958
2017,11,Kakamega,Butere,161.26419586380555,28.258206924979422,0.7022992786479805,102.81805441055239
2017,11,Busia,Butula,181.77638234551884,28.480940291490377,0.6879480018805828,99.79139633286319
2017,11,Meru,Buuri,203.6015824554121,23.699765642395924,0.6328252964261858,136.9698229792919
2017,11,Meru,Cental Imenti,329.2429684203805,23.547306825206384,0.664931302498091,177.0500818152067
2017,11,Mombasa,Changamwe,214.5324446449817,31.6498591549296,0.36183028169014086,93.81549295774649
2017,11,Bomet,Chepalungu,115.15704779236054,29.673243140243937,0.6506002381859757,101.53044969512194
2017,11,Trans Nzoia,Cherangany,78.87345628904077,26.44566202490927,0.6855956362884323,120.86459396111955
2017,11,Nandi,Chesumei,129.4399908848598,25.405383213009586,0.7319705097352878,120.74261649529646
2017,11,Garissa,Dadaab,136.24049534732143,38.19862156759756,0.3374389787612685,105.15131283367857
2017,11,Nairobi,Dagoretti,117.75970347286905,26.838767123287695,0.4508178082191782,118.30000000000001
2017,11,Garissa,Dujis,72.44729902623094,38.84494137195889,0.23428358656912393,71.11648846370285
2017,11,Baringo,Eldama Ravine,163.14601945813902,22.375134687569023,0.6838925645837933,115.42475160079489
2017,11,Wajir,Eldas,91.45888603204219,37.890361556094724,0.3214852497142974,69.1421256290475
2017,11,Nairobi,Embakasi Central,114.36616706848145,28.53666666666669,0.24345,118.2
2017,11,Nairobi,Embakasi East,125.58952162746485,28.408475417230516,0.3484826792963463,117.13247631935047
2017,11,Nairobi,Embakasi North,127.80382694200028,29.39895348837212,0.31311860465116276,117.80232558139534
2017,11,Nairobi,Embakasi South,103.61799156665802,29.60427083333334,0.30300089285714293,115.08080357142858
2017,11,Nairobi,Embakasi West,114.36616706848145,28.757154471544737,0.2628987804878049,118.22926829268295
2017,11,Nandi,Emgwen,151.22548400545037,25.218945155393094,0.7547880621572212,130.45517367458865
2017,11,Vihiga,Emuhaya,183.57797006148735,27.986334951456346,0.7077302184466018,100.65825242718448
2017,11,Narok,Emurua Dikirr,125.0650113089284,30.119226705091293,0.6753041466538587,102.39535702849825
2017,11,Trans Nzoia,Endebess,107.75932027111074,23.33125620465829,0.6345006381934216,130.94408443789888
2017,11,Garissa,Fafi,145.98880214061418,35.83683506902124,0.4231353457124465,100.6543061104957
2017,11,Busia,Funyula,170.28723667816777,28.83517979731941,0.6414985042735042,85.27593984962408
2017,11,Embu,Gachoka,231.31267145136408,28.333868436180087,0.5768499021305428,183.29107745370018
2017,11,Tana River,Galole,87.91895477090105,37.248558771588,0.27467153334767447,71.61814428976778
2017,11,Kilifi,Ganze,198.68490793387042,30.55499459091519,0.5392212445746141,96.55957161508867
2017,11,Tana River,Garsen,134.831178280343,35.11092583918329,0.35528548318980563,88.90535690395394
2017,11,Murang'a,Gatanga,203.27013767531056,23.05192480272322,0.6958537753365309,123.75505183351389
2017,11,Kiambu,Gatundu North,178.98519214730672,22.81490592829254,0.7597819222577209,112.66576144834931
2017,11,Kiambu,Gatundu South,161.82902560217477,22.080563567047935,0.7570122327200398,112.46573843858776
2017,11,Siaya,Gem,153.9287494685259,28.1145892805127,0.7163680745703468,90.33833381881738
2017,11,Kirinyaga,Gichugu,247.92578427374065,21.457665965755513,0.623912391108441,184.2429558425954
2017,11,Nakuru,Gilgil,80.04632271504644,29.14430914750962,0.5727723419540229,46.07914272030651
2017,11,Kiambu,Githunguri,146.6552925479585,23.568159420289884,0.7176325000000001,114.75297101449279
2017,11,Vihiga,Hamisi,182.49496061064377,26.71496509129972,0.732187218045113,118.49441460794847
2017,11,Homa Bay,Homa Bay,118.5248841072307,31.448507109004748,0.6262443127962086,80.48280297901152
2017,11,Meru,Igembe Central,239.17061333438994,30.56457508152394,0.6079358267716536,118.36571224051539
2017,11,Meru,Igembe North,179.501672770932,31.811487333026268,0.5778631736526948,87.61589129433442
2017,11,Meru,Igembe South,259.81645003068985,29.35276129602833,0.6273123854317415,149.95918958031837
2017,11,Garissa,Ijara,123.31859103759366,33.267132099689405,0.5823340145333399,51.45385181787459
2017,11,Kakamega,Ikolomani,193.48294885625373,27.491783216783237,0.7105276923076923,112.21076923076924
2017,11,Isiolo,Isiolo North,51.44950704458605,40.333639877454715,0.21473460700781752,53.15906379336774
2017,11,Isiolo,Isiolo South,84.21219438022985,38.25418633604729,0.27226412322085397,61.14183991683982
2017,11,Mombasa,Jomvu,219.89112072456174,31.732195121951246,0.3911780487804879,93.76097560975612
2017,11,Kiambu,Juja,141.69125159790804,26.422572510543112,0.5279564162148206,119.72517428350118
2017,11,Kiambu,Kabete,131.32846426334885,24.16279776179059,0.5521601918465228,116.90311750599523
2017,11,Homa Bay,Kabondo Kasipul,137.53954709413085,29.311458658346368,0.6828989859594383,93.13738949557984
2017,11,Bungoma,Kabuchai,139.61570174658473,29.145564676616946,0.6453410199004974,119.33960199004973
2017,11,West Pokot,Kacheliba,54.496089017870936,30.12464507703099,0.5764090393498924,42.723017389411574
2017,11,Makueni,Kaiti,220.43148347188557,23.62259415486596,0.5020813498041578,134.9698704429045
2017,11,Kajiado,Kajiado Central,92.68221672552552,31.1263502865064,0.3197635999733139,49.05677052060398
2017,11,Kajiado,Kajiado East,116.22733868102027,30.034175710447133,0.3904740587799739,114.09632625163755
2017,11,Kajiado,Kajiado North,111.40695918839552,26.29711058263975,0.47239470868014277,120.41058263971462
2017,11,Kajiado,Kajiado South,114.75432421426551,35.61579092526237,0.2722227050428309,97.20802331482696
2017,11,Kajiado,Kajiado West,68.25737608123217,37.24275933584577,0.29253964736687565,18.80770849647609
2017,11,Kilifi,Kaloleni,232.9975547353976,30.045350798848894,0.5676119296438032,92.04421548425081
2017,11,Nairobi,Kamukunji,114.36616706848145,29.29000000000002,0.3099,118.30000000000001
2017,11,Murang'a,Kandara,172.48368835199005,24.149573963018522,0.7182842203898052,121.9991754122939
2017,11,Bungoma,Kanduyi,139.80764759542254,29.09779707856299,0.6383920647453613,119.31073825503358
2017,11,Murang'a,Kangema,222.0040830325921,20.60208124303236,0.769610430602007,110.09937290969899
2017,11,Machakos,Kangundo,199.5384284227322,24.887420940170973,0.5483333333333332,118.06903846153847
2017,11,West Pokot,Kapenguria,80.10539181945005,28.906298949138336,0.5785246305170243,78.84609836065579
2017,11,Uasin Gishu,Kapseret,88.49293507826226,26.452352330068308,0.6403018996734936,106.08919560700504
2017,11,Homa Bay,Karachuonyo,98.48887316992118,30.497791037087946,0.5561385412592883,60.87769574175825
2017,11,Nairobi,Kasarani,134.48082956041245,26.179648533691548,0.4288530221625253,118.43546004029551
2017,11,Homa Bay,Kasipul,118.18423109287738,29.4901295843521,0.7041634474327626,83.1241564792176
2017,11,Machakos,Kathiani,184.99911234243464,24.601267831149958,0.5056860480349346,110.73222707423581
2017,11,Elgeyo-Marakwet,Keiyo North,88.53905266732649,26.038837780898913,0.6376186534410115,78.91664325842699
2017,11,Elgeyo-Marakwet,Keiyo South,128.26734822582458,24.357465823650077,0.6843921850079746,99.08589655958082
2017,11,Uasin Gishu,Kesses,112.07535798386361,23.319511143647333,0.6805973320318854,120.372962420693
2017,11,Kakamega,Khwisero,167.35230363727797,27.934259681093437,0.7024267653758544,101.6691723614275
2017,11,Kiambu,Kiambaa,142.00874234803086,24.451272522522533,0.6183234234234234,116.12972972972973
2017,11,Kiambu,Kiambu,133.67336466691012,25.07369814020032,0.5736747854077253,116.58025751072962
2017,11,Nairobi,Kibra,110.28585971029182,25.301842105263173,0.4589894736842105,119.02894736842106
2017,11,Makueni,Kibwezi East,144.09923222460398,31.690591317255276,0.4245711861048739,70.29159071897152
2017,11,Makueni,Kibwezi West,149.48234962608447,32.077822369633346,0.391998550044189,90.20929628811308
2017,11,Nyeri,Kieni,160.7082372345771,21.110331984220533,0.6480553288672353,101.11068818514008
2017,11,Murang'a,Kigumo,212.9323845106108,22.12981800225737,0.7618822940180586,114.66704288939053
2017,11,Murang'a,Kiharu,207.4106299915687,25.4558639853329,0.6633459608112752,135.4494671708491
2017,11,Kiambu,Kikuyu,111.21321703102642,26.617777312098394,0.5123168063704946,105.8075020955574
2017,11,Narok,Kilgoris,118.28959498497615,29.504937517579485,0.6734991662313657,82.84202595732711
2017,11,Kilifi,Kilifi North,164.0354777088291,29.51313434179727,0.6343465469247086,89.36006540222368
2017,11,Kilifi,Kilifi South,246.74158199403618,29.874036593010537,0.6158705882352941,94.50103288364251
2017,11,Nairobi,Kilimani,111.74986436775139,27.20450450450453,0.39074099099099097,118.30000000000001
2017,11,Makueni,Kilome,160.37990247769915,26.79077147866747,0.4861898538866159,145.5841496201052
2017,11,Bungoma,Kimilili,116.83596724572031,28.796109324758877,0.6541689710610933,116.8501607717042
2017,11,Trans Nzoia,Kiminini,87.24993828482758,28.475591933570623,0.6619983748517203,123.06887307236065
2017,11,Kwale,Kinango,189.24164736531998,30.044503957898424,0.5945138936887122,78.93055207568361
2017,11,Nyandarua,Kinangop,140.52209750986185,21.171335514574686,0.7060766408883603,93.22006742018641
2017,11,Nyandarua,Kipipiri,109.80014836994799,22.318379265798274,0.7080212993863712,75.36260092582626
2017,11,Kericho,Kipkelion East,111.50781788339722,24.24240145883017,0.7117638588862395,126.28688455603874
